3/23/2013,Marijuana,M,B,N,22
4/3/2013,Marijuana,M,B,H,32
4/3/2013,Marijuana,M,W,H,52
4/3/2013,Marijuana,M,B,H,58
4/3/2013,Marijuana,M,W,H,19
4/17/2013,Marijuana,M,B,H,37
4/17/2013,Marijuana,M,W,N,31
4/18/2013,Marijuana,M,W,U,17
5/8/2013,Marijuana,M,W,N,30
5/11/2013,Marijuana,F,B,N,35
5/15/2013,Marijuana,M,B,N,23
5/24/2013,Marijuana,M,B,N,30
5/31/2013,Marijuana,M,W,H,19
6/1/2013,Marijuana,M,B,N,29
6/2/2013,Marijuana,M,B,H,18
6/2/2013,Marijuana,M,B,N,28
6/5/2013,Marijuana,M,B,N,27
6/11/2013,Marijuana,M,B,N,24
,,,,,
Unit of Count:  Report reflects the count  of PropertyDrugs associated with Group 'A' Incidents.,,,,,
(NSS DRUG-01I),,,,,
,,,,,
Report Params: AgencyID = (* - All ORI's); Date Range  = (2011/1/1 - 2013/12/31),,,,,
,,,,,
Marijuana Arrests By Agency 2011-2013,April 22/2015,,,,
,Page,138,,,
,,,,,
New London Police Department,,,,,
IncidentDate,Description,SexCode,RaceCode,EthnicityCode,Age
6/20/2013,Marijuana,F,W,N,23
6/20/2013,Marijuana,M,W,N,19
8/14/2013,Marijuana,M,W,N,35
8/14/2013,Marijuana,M,B,U,43
8/18/2013,Marijuana,M,B,N,31
8/19/2013,Marijuana,M,W,N,26
9/11/2013,Marijuana,M,B,N,37
9/13/2013,Marijuana,M,B,H,15
9/16/2013,Marijuana,M,W,N,47
9/16/2013,Marijuana,F,W,N,27
9/19/2013,Marijuana,M,B,N,35
9/20/2013,Marijuana,M,W,H,23
9/27/2013,Marijuana,M,W,N,12
10/11/2013,Marijuana,M,W,H,17
10/23/2013,Marijuana,M,W,U,15
10/30/2013,Marijuana,F,W,U,15
10/31/2013,Marijuana,M,W,N,21
11/5/2013,Marijuana,M,W,H,15
11/13/2013,Marijuana,F,B,N,41
11/13/2013,Marijuana,M,B,N,32
11/30/2013,Marijuana,M,B,N,24
11/30/2013,Marijuana,M,B,N,33
11/30/2013,Marijuana,F,B,N,20
12/22/2013,Marijuana,M,B,N,35
New London Police Department,,384,,,
,,,,,
Unit of Count:  Report reflects the count  of PropertyDrugs associated with Group 'A' Incidents.,,,,,
(NSS DRUG-01I),,,,,
,,,,,
Report Params: AgencyID = (* - All ORI's); Date Range  = (2011/1/1 - 2013/12/31),,,,,
,,,,,
Marijuana Arrests By Agency 2011-2013,April 22/2015,,,,
,Page,139,,,
,,,,,
New Milford Police Department,,,,,
IncidentDate,Description,SexCode,RaceCode,EthnicityCode,Age
1/4/2011,Marijuana,F,W,N,16
1/4/2011,Marijuana,M,W,N,16
2/6/2011,Marijuana,F,W,N,24
3/6/2011,Marijuana,F,W,N,38
3/17/2011,Marijuana,M,W,N,39
3/26/2011,Marijuana,M,W,N,42
5/1/2011,Marijuana,M,W,N,26
5/1/2011,Marijuana,M,W,N,24
5/23/2011,Marijuana,M,W,N,19
5/28/2011,Marijuana,M,W,N,63
6/2/2011,Marijuana,F,W,N,19
6/2/2011,Marijuana,M,W,N,20
6/4/2011,Marijuana,M,W,N,27
6/30/2011,Marijuana,M,W,N,31
8/13/2011,Marijuana,M,W,N,22
9/12/2011,Marijuana,M,W,H,15
10/3/2011,Marijuana,M,B,N,15
10/3/2011,Marijuana,M,B,N,15
11/15/2011,Marijuana,M,W,N,14
11/30/2011,Marijuana,M,W,N,21
12/12/2011,Marijuana,M,W,N,15
12/14/2011,Marijuana,M,W,H,17
1/22/2012,Marijuana,M,W,N,31
1/30/2012,Marijuana,M,B,N,15
3/4/2012,Marijuana,M,W,N,23
3/8/2012,Marijuana,M,B,H,24
5/15/2012,Marijuana,M,W,N,16
6/21/2012,Marijuana,M,W,N,26
7/15/2012,Marijuana,M,W,N,23
7/23/2012,Marijuana,M,W,N,17
9/1/2012,Marijuana,M,W,N,22
9/6/2012,Marijuana,M,W,N,27
9/9/2012,Marijuana,M,W,N,21
10/3/2012,Marijuana,M,W,N,18
10/5/2012,Marijuana,M,W,N,54
11/1/2012,Marijuana,F,W,N,18
11/6/2012,Marijuana,M,B,N,27
11/11/2012,Marijuana,M,W,N,23
11/14/2012,Marijuana,M,W,N,17
12/10/2012,Marijuana,M,W,N,22
12/11/2012,Marijuana,M,W,N,25
12/14/2012,Marijuana,M,W,H,18
12/27/2012,Marijuana,M,W,N,34
1/3/2013,Marijuana,M,W,N,18
1/12/2013,Marijuana,M,W,H,29
,,,,,
Unit of Count:  Report reflects the count  of PropertyDrugs associated with Group 'A' Incidents.,,,,,
(NSS DRUG-01I),,,,,
,,,,,
Report Params: AgencyID = (* - All ORI's); Date Range  = (2011/1/1 - 2013/12/31),,,,,
,,,,,
Marijuana Arrests By Agency 2011-2013,April 22/2015,,,,
,Page,140,,,
,,,,,
New Milford Police Department,,,,,
IncidentDate,Description,SexCode,RaceCode,EthnicityCode,Age
1/29/2013,Marijuana,M,W,N,50
2/1/2013,Marijuana,M,A,U,19
2/6/2013,Marijuana,M,W,N,15
2/8/2013,Marijuana,M,W,U,19
2/12/2013,Marijuana,M,W,N,20
2/17/2013,Marijuana,M,W,N,33
2/17/2013,Marijuana,M,W,N,15
3/3/2013,Marijuana,M,W,N,21
3/17/2013,Marijuana,M,W,N,19
3/21/2013,Marijuana,M,W,N,14
5/17/2013,Marijuana,F,W,N,53
5/23/2013,Marijuana,M,W,N,21
7/26/2013,Marijuana,M,W,N,44
8/9/2013,Marijuana,F,W,N,21
9/12/2013,Marijuana,M,W,N,28
9/16/2013,Marijuana,M,W,U,40
9/16/2013,Marijuana,M,W,U,40
9/27/2013,Marijuana,M,W,N,28
10/7/2013,Marijuana,M,W,N,17
10/7/2013,Marijuana,M,W,N,15
10/8/2013,Marijuana,M,B,N,35
11/7/2013,Marijuana,F,W,N,17
11/9/2013,Marijuana,M,B,N,36
11/24/2013,Marijuana,F,W,N,22
11/30/2013,Marijuana,M,W,N,20
12/22/2013,Marijuana,M,W,N,21
New Milford Police Department,,71,,,
,,,,,
Unit of Count:  Report reflects the count  of PropertyDrugs associated with Group 'A' Incidents.,,,,,
(NSS DRUG-01I),,,,,
,,,,,
Report Params: AgencyID = (* - All ORI's); Date Range  = (2011/1/1 - 2013/12/31),,,,,
,,,,,
Marijuana Arrests By Agency 2011-2013,April 22/2015,,,,
,Page,141,,,
,,,,,
Newtown Police Department,,,,,
IncidentDate,Description,SexCode,RaceCode,EthnicityCode,Age
2/19/2011,Marijuana,M,W,N,17
2/19/2011,Marijuana,M,W,N,17
2/25/2011,Marijuana,M,W,N,17
2/25/2011,Marijuana,M,W,N,17
4/8/2011,Marijuana,F,W,N,21
4/8/2011,Marijuana,M,W,N,35
4/12/2011,Marijuana,M,W,N,53
4/18/2011,Marijuana,M,W,H,19
5/14/2011,Marijuana,F,W,N,16
5/14/2011,Marijuana,M,W,N,17
5/19/2011,Marijuana,M,B,N,25
5/19/2011,Marijuana,M,B,N,21
5/24/2011,Marijuana,M,W,N,18
5/28/2011,Marijuana,M,W,N,16
5/31/2011,Marijuana,M,W,H,18
5/31/2011,Marijuana,M,W,N,18
5/31/2011,Marijuana,M,W,N,19
5/31/2011,Marijuana,M,W,N,19
5/31/2011,Marijuana,M,W,N,17
6/12/2011,Marijuana,M,W,N,49
6/13/2011,Marijuana,M,A,N,17
6/17/2011,Marijuana,M,W,N,18
6/25/2011,Marijuana,M,W,N,22
7/16/2011,Marijuana,F,W,,20
7/17/2011,Marijuana,M,W,N,21
7/31/2011,Marijuana,M,W,N,33
8/21/2011,Marijuana,F,W,N,22
8/23/2011,Marijuana,M,W,N,24
9/10/2011,Marijuana,F,W,N,19
10/11/2011,Marijuana,M,W,N,19
10/16/2011,Marijuana,M,W,N,19
10/22/2011,Marijuana,M,W,N,16
11/3/2011,Marijuana,M,W,N,44
11/4/2011,Marijuana,M,W,N,19
11/26/2011,Marijuana,M,W,U,18
12/17/2011,Marijuana,F,W,N,19
12/17/2011,Marijuana,M,W,N,19
12/17/2011,Marijuana,M,W,N,19
12/17/2011,Marijuana,M,W,N,20
12/17/2011,Marijuana,M,W,N,24
12/26/2011,Marijuana,M,W,H,23
12/26/2011,Marijuana,M,W,H,23
12/29/2011,Marijuana,M,B,N,30
1/3/2012,Marijuana,M,W,N,18
1/9/2012,Marijuana,M,W,,18
,,,,,
Unit of Count:  Report reflects the count  of PropertyDrugs associated with Group 'A' Incidents.,,,,,
(NSS DRUG-01I),,,,,
,,,,,
Report Params: AgencyID = (* - All ORI's); Date Range  = (2011/1/1 - 2013/12/31),,,,,
,,,,,
Marijuana Arrests By Agency 2011-2013,April 22/2015,,,,
,Page,142,,,
,,,,,
Newtown Police Department,,,,,
IncidentDate,Description,SexCode,RaceCode,EthnicityCode,Age
1/9/2012,Marijuana,M,W,N,19
1/15/2012,Marijuana,M,W,N,38
1/19/2012,Marijuana,F,W,N,16
2/3/2012,Marijuana,M,W,,25
2/4/2012,Marijuana,F,W,N,19
4/2/2012,Marijuana,F,W,N,20
9/14/2012,Marijuana,F,W,N,24
10/29/2012,Marijuana,M,W,N,19
11/21/2012,Marijuana,M,W,N,19
12/14/2012,Marijuana,M,W,N,50
3/26/2013,Marijuana,M,W,N,18
6/14/2013,Marijuana,M,W,N,27
9/15/2013,Marijuana,F,W,H,17
12/4/2013,Marijuana,M,W,N,35
Newtown Police Department,,59,,,
,,,,,
Unit of Count:  Report reflects the count  of PropertyDrugs associated with Group 'A' Incidents.,,,,,
(NSS DRUG-01I),,,,,
,,,,,
Report Params: AgencyID = (* - All ORI's); Date Range  = (2011/1/1 - 2013/12/31),,,,,
,,,,,
Marijuana Arrests By Agency 2011-2013,April 22/2015,,,,
,Page,143,,,
,,,,,
North Branford Police Dept.,,,,,
IncidentDate,Description,SexCode,RaceCode,EthnicityCode,Age
2/12/2011,Marijuana,M,W,N,19
2/12/2011,Marijuana,M,W,N,18
2/13/2011,Marijuana,F,W,N,18
2/20/2011,Marijuana,M,W,N,22
3/8/2011,Marijuana,M,W,N,21
3/26/2011,Marijuana,M,W,N,18
3/27/2011,Marijuana,M,W,N,19
3/27/2011,Marijuana,M,W,N,19
4/11/2011,Marijuana,M,W,N,17
4/27/2011,Marijuana,M,W,N,17
5/7/2011,Marijuana,M,W,N,20
5/17/2011,Marijuana,M,W,H,17
5/30/2011,Marijuana,M,W,N,20
5/30/2011,Marijuana,M,W,N,18
8/4/2011,Marijuana,M,W,N,25
8/16/2011,Marijuana,M,W,N,20
9/1/2011,Marijuana,M,W,N,18
9/12/2011,Marijuana,M,W,N,17
9/15/2011,Marijuana,F,W,N,60
9/15/2011,Marijuana,F,W,N,21
9/30/2011,Marijuana,M,U,H,21
1/11/2012,Marijuana,M,W,N,19
11/10/2013,Marijuana,M,W,N,31
North Branford Police Dept.,,23,,,
,,,,,
Unit of Count:  Report reflects the count  of PropertyDrugs associated with Group 'A' Incidents.,,,,,
(NSS DRUG-01I),,,,,
,,,,,
Report Params: AgencyID = (* - All ORI's); Date Range  = (2011/1/1 - 2013/12/31),,,,,
,,,,,
Marijuana Arrests By Agency 2011-2013,April 22/2015,,,,
,Page,144,,,
,,,,,
North Haven Police Department,,,,,
IncidentDate,Description,SexCode,RaceCode,EthnicityCode,Age
1/20/2011,Marijuana,M,W,N,20
1/22/2011,Marijuana,M,W,N,19
2/11/2011,Marijuana,F,B,H,18
2/19/2011,Marijuana,M,W,N,23
2/28/2011,Marijuana,M,W,,18
2/28/2011,Marijuana,M,W,,18
2/28/2011,Marijuana,F,W,N,16
2/28/2011,Marijuana,F,W,N,16
3/5/2011,Marijuana,M,B,N,21
3/11/2011,Marijuana,F,W,N,18
3/11/2011,Marijuana,F,W,N,20
3/13/2011,Marijuana,M,W,N,19
4/13/2011,Marijuana,M,W,H,32
4/15/2011,Marijuana,M,W,N,21
4/15/2011,Marijuana,F,B,N,29
5/5/2011,Marijuana,F,W,N,24
5/13/2011,Marijuana,M,W,H,18
5/13/2011,Marijuana,M,W,H,20
5/13/2011,Marijuana,M,W,H,19
5/19/2011,Marijuana,M,W,N,18
5/20/2011,Marijuana,F,W,N,21
5/20/2011,Marijuana,F,W,N,21
5/20/2011,Marijuana,M,W,H,19
5/20/2011,Marijuana,M,W,H,19
6/4/2011,Marijuana,M,B,N,18
6/9/2011,Marijuana,F,W,N,21
6/18/2011,Marijuana,M,W,N,28
7/2/2011,Marijuana,M,W,N,17
7/2/2011,Marijuana,M,W,N,17
7/2/2011,Marijuana,M,W,N,19
7/6/2011,Marijuana,M,W,N,20
7/8/2011,Marijuana,M,W,N,33
7/16/2011,Marijuana,M,W,N,33
7/18/2011,Marijuana,M,W,N,19
7/18/2011,Marijuana,M,W,N,19
7/25/2011,Marijuana,M,W,U,38
8/8/2011,Marijuana,F,W,N,24
8/18/2011,Marijuana,F,W,N,19
10/11/2011,Marijuana,M,B,N,20
10/11/2011,Marijuana,M,B,N,21
1/27/2012,Marijuana,M,W,N,31
7/22/2012,Marijuana,M,W,N,19
8/7/2012,Marijuana,M,W,N,25
9/5/2012,Marijuana,M,W,,28
9/5/2012,Marijuana,F,W,N,28
,,,,,
Unit of Count:  Report reflects the count  of PropertyDrugs associated with Group 'A' Incidents.,,,,,
(NSS DRUG-01I),,,,,
,,,,,
Report Params: AgencyID = (* - All ORI's); Date Range  = (2011/1/1 - 2013/12/31),,,,,
,,,,,
Marijuana Arrests By Agency 2011-2013,April 22/2015,,,,
,Page,145,,,
,,,,,
North Haven Police Department,,,,,
IncidentDate,Description,SexCode,RaceCode,EthnicityCode,Age
9/24/2012,Marijuana,M,B,N,21
10/5/2012,Marijuana,M,W,N,32
10/14/2012,Marijuana,M,W,N,20
11/4/2012,Marijuana,M,B,N,28
2/6/2013,Marijuana,F,B,N,19
2/6/2013,Marijuana,M,W,N,18
3/6/2013,Marijuana,M,W,N,19
3/6/2013,Marijuana,M,W,N,19
3/28/2013,Marijuana,M,W,U,24
4/4/2013,Marijuana,M,W,N,26
4/5/2013,Marijuana,M,W,N,24
5/16/2013,Marijuana,M,W,N,21
5/16/2013,Marijuana,F,W,N,20
5/21/2013,Marijuana,M,W,N,26
5/29/2013,Marijuana,M,W,N,42
7/27/2013,Marijuana,M,B,N,25
7/30/2013,Marijuana,M,B,N,27
8/2/2013,Marijuana,M,W,N,23
8/2/2013,Marijuana,M,W,N,23
11/25/2013,Marijuana,M,W,N,26
12/10/2013,Marijuana,M,B,N,24
12/10/2013,Marijuana,M,B,N,24
12/10/2013,Marijuana,M,B,N,24
12/10/2013,Marijuana,M,B,N,24
North Haven Police Department,,69,,,
,,,,,
Unit of Count:  Report reflects the count  of PropertyDrugs associated with Group 'A' Incidents.,,,,,
(NSS DRUG-01I),,,,,
,,,,,
Report Params: AgencyID = (* - All ORI's); Date Range  = (2011/1/1 - 2013/12/31),,,,,
,,,,,
Marijuana Arrests By Agency 2011-2013,April 22/2015,,,,
,Page,146,,,
,,,,,
Norwalk Police Department,,,,,
IncidentDate,Description,SexCode,RaceCode,EthnicityCode,Age
1/2/2011,Marijuana,M,B,N,22
1/2/2011,Marijuana,M,W,H,19
1/3/2011,Marijuana,F,W,H,20
1/4/2011,Marijuana,M,B,N,30
1/9/2011,Marijuana,M,W,N,40
1/13/2011,Marijuana,M,W,H,20
1/14/2011,Marijuana,F,W,N,17
1/15/2011,Marijuana,M,B,N,22
1/15/2011,Marijuana,M,W,N,46
1/15/2011,Marijuana,M,B,N,30
1/16/2011,Marijuana,M,W,H,21
1/19/2011,Marijuana,F,W,N,24
1/20/2011,Marijuana,M,W,N,26
1/25/2011,Marijuana,M,W,N,48
1/26/2011,Marijuana,M,B,N,22
2/6/2011,Marijuana,M,B,N,28
2/6/2011,Marijuana,M,B,N,24
2/10/2011,Marijuana,F,B,N,23
2/10/2011,Marijuana,F,B,N,46
2/12/2011,Marijuana,M,W,N,21
2/15/2011,Marijuana,M,W,N,63
2/15/2011,Marijuana,M,B,N,28
2/15/2011,Marijuana,M,B,N,32
2/17/2011,Marijuana,M,W,H,20
2/18/2011,Marijuana,M,B,N,20
2/20/2011,Marijuana,M,B,N,20
2/21/2011,Marijuana,M,B,N,25
2/23/2011,Marijuana,M,W,N,16
2/23/2011,Marijuana,M,B,N,26
3/4/2011,Marijuana,M,B,N,46
3/4/2011,Marijuana,M,B,N,25
3/4/2011,Marijuana,M,B,N,27
3/5/2011,Marijuana,M,W,N,38
3/8/2011,Marijuana,M,W,N,18
3/14/2011,Marijuana,M,W,H,21
3/15/2011,Marijuana,M,W,N,18
3/15/2011,Marijuana,M,B,N,19
3/17/2011,Marijuana,M,W,H,14
3/17/2011,Marijuana,M,B,N,31
3/20/2011,Marijuana,M,B,H,24
3/21/2011,Marijuana,M,W,N,17
3/22/2011,Marijuana,M,B,N,36
3/23/2011,Marijuana,M,B,N,23
3/23/2011,Marijuana,F,W,N,18
3/24/2011,Marijuana,M,W,H,49
,,,,,
Unit of Count:  Report reflects the count  of PropertyDrugs associated with Group 'A' Incidents.,,,,,
(NSS DRUG-01I),,,,,
,,,,,
Report Params: AgencyID = (* - All ORI's); Date Range  = (2011/1/1 - 2013/12/31),,,,,
,,,,,
Marijuana Arrests By Agency 2011-2013,April 22/2015,,,,
,Page,147,,,
,,,,,
Norwalk Police Department,,,,,
IncidentDate,Description,SexCode,RaceCode,EthnicityCode,Age
3/24/2011,Marijuana,M,W,N,22
3/25/2011,Marijuana,M,B,N,17
3/25/2011,Marijuana,M,B,N,21
3/25/2011,Marijuana,M,B,N,18
3/25/2011,Marijuana,M,B,N,30
4/3/2011,Marijuana,M,W,H,25
4/7/2011,Marijuana,M,W,H,19
4/9/2011,Marijuana,M,B,N,36
4/9/2011,Marijuana,M,B,N,28
4/10/2011,Marijuana,M,B,N,32
4/11/2011,Marijuana,M,W,H,18
4/12/2011,Marijuana,M,W,N,43
4/13/2011,Marijuana,M,B,N,27
4/13/2011,Marijuana,M,B,N,33
4/14/2011,Marijuana,F,B,N,26
4/14/2011,Marijuana,M,W,N,46
4/14/2011,Marijuana,M,B,N,48
4/15/2011,Marijuana,M,B,N,27
4/26/2011,Marijuana,M,W,H,14
4/27/2011,Marijuana,M,B,N,18
5/4/2011,Marijuana,M,B,N,18
5/6/2011,Marijuana,M,B,N,19
5/9/2011,Marijuana,M,B,N,18
5/9/2011,Marijuana,M,B,N,18
5/10/2011,Marijuana,M,W,H,20
5/11/2011,Marijuana,M,W,H,20
5/12/2011,Marijuana,M,W,N,19
5/14/2011,Marijuana,M,W,N,62
5/15/2011,Marijuana,M,W,N,31
5/17/2011,Marijuana,M,B,N,19
5/23/2011,Marijuana,M,W,H,19
5/23/2011,Marijuana,M,W,N,20
5/23/2011,Marijuana,M,W,H,18
5/23/2011,Marijuana,M,W,H,16
5/24/2011,Marijuana,F,W,N,29
5/24/2011,Marijuana,F,W,N,31
5/24/2011,Marijuana,M,W,N,27
5/25/2011,Marijuana,M,B,N,38
5/26/2011,Marijuana,F,W,N,21
5/31/2011,Marijuana,F,W,N,21
6/1/2011,Marijuana,F,B,N,31
6/2/2011,Marijuana,M,B,N,25
6/2/2011,Marijuana,M,B,N,18
6/2/2011,Marijuana,M,W,H,18
6/4/2011,Marijuana,M,W,N,16
,,,,,
Unit of Count:  Report reflects the count  of PropertyDrugs associated with Group 'A' Incidents.,,,,,
(NSS DRUG-01I),,,,,
,,,,,
Report Params: AgencyID = (* - All ORI's); Date Range  = (2011/1/1 - 2013/12/31),,,,,
,,,,,
Marijuana Arrests By Agency 2011-2013,April 22/2015,,,,
,Page,148,,,
,,,,,
Norwalk Police Department,,,,,
IncidentDate,Description,SexCode,RaceCode,EthnicityCode,Age
6/4/2011,Marijuana,M,B,,18
6/4/2011,Marijuana,M,B,N,18
6/4/2011,Marijuana,M,B,N,22
6/4/2011,Marijuana,M,B,N,22
6/5/2011,Marijuana,M,B,N,48
6/5/2011,Marijuana,M,B,N,43
6/6/2011,Marijuana,M,B,N,21
6/8/2011,Marijuana,M,W,N,27
6/9/2011,Marijuana,M,B,N,27
6/9/2011,Marijuana,M,W,N,22
6/13/2011,Marijuana,M,W,H,20
6/13/2011,Marijuana,M,W,H,19
6/15/2011,Marijuana,M,W,H,21
6/15/2011,Marijuana,M,W,H,27
6/17/2011,Marijuana,M,W,N,57
6/17/2011,Marijuana,F,W,N,21
6/17/2011,Marijuana,F,W,U,23
6/17/2011,Marijuana,M,W,N,39
6/20/2011,Marijuana,F,W,N,21
6/23/2011,Marijuana,M,W,N,23
6/23/2011,Marijuana,F,W,N,21
6/23/2011,Marijuana,F,W,N,27
6/27/2011,Marijuana,F,W,N,21
6/27/2011,Marijuana,F,W,N,19
6/28/2011,Marijuana,M,W,N,21
7/11/2011,Marijuana,M,B,N,36
7/11/2011,Marijuana,M,B,N,37
7/11/2011,Marijuana,F,W,N,22
7/11/2011,Marijuana,M,B,N,34
7/22/2011,Marijuana,M,B,N,30
7/23/2011,Marijuana,M,W,N,33
7/29/2011,Marijuana,M,B,N,39
8/2/2011,Marijuana,M,W,H,38
8/2/2011,Marijuana,M,W,H,38
8/3/2011,Marijuana,M,W,N,36
8/4/2011,Marijuana,M,W,N,21
8/4/2011,Marijuana,M,B,U,28
8/4/2011,Marijuana,M,B,N,54
8/5/2011,Marijuana,M,W,H,25
8/5/2011,Marijuana,M,W,N,26
8/5/2011,Marijuana,M,B,N,35
8/8/2011,Marijuana,M,W,H,23
8/8/2011,Marijuana,M,W,H,24
8/10/2011,Marijuana,M,W,H,30
8/12/2011,Marijuana,M,B,N,43
,,,,,
Unit of Count:  Report reflects the count  of PropertyDrugs associated with Group 'A' Incidents.,,,,,
(NSS DRUG-01I),,,,,
,,,,,
Report Params: AgencyID = (* - All ORI's); Date Range  = (2011/1/1 - 2013/12/31),,,,,
,,,,,
Marijuana Arrests By Agency 2011-2013,April 22/2015,,,,
,Page,149,,,
,,,,,
Norwalk Police Department,,,,,
IncidentDate,Description,SexCode,RaceCode,EthnicityCode,Age
8/14/2011,Marijuana,M,W,N,51
8/17/2011,Marijuana,M,W,N,18
8/17/2011,Marijuana,M,B,N,28
8/20/2011,Marijuana,M,B,N,32
8/21/2011,Marijuana,M,W,N,52
8/24/2011,Marijuana,M,B,N,24
8/31/2011,Marijuana,M,W,N,33
9/1/2011,Marijuana,F,W,N,18
9/1/2011,Marijuana,M,W,N,21
9/2/2011,Marijuana,M,B,N,24
9/4/2011,Marijuana,M,B,N,17
9/4/2011,Marijuana,M,W,H,19
9/5/2011,Marijuana,M,B,N,19
9/5/2011,Marijuana,M,W,N,20
9/5/2011,Marijuana,F,W,N,19
9/7/2011,Marijuana,F,W,N,29
9/8/2011,Marijuana,M,B,N,40
9/11/2011,Marijuana,F,U,U,24
9/12/2011,Marijuana,M,B,N,27
9/14/2011,Marijuana,M,W,H,24
9/16/2011,Marijuana,M,U,N,24
9/16/2011,Marijuana,M,W,N,20
9/16/2011,Marijuana,M,W,N,20
9/20/2011,Marijuana,F,W,N,20
9/20/2011,Marijuana,F,W,N,20
9/20/2011,Marijuana,M,B,N,20
9/20/2011,Marijuana,M,B,N,20
9/21/2011,Marijuana,M,B,N,21
9/21/2011,Marijuana,M,B,N,21
9/21/2011,Marijuana,M,B,N,21
9/21/2011,Marijuana,M,B,N,31
9/22/2011,Marijuana,M,B,N,26
9/22/2011,Marijuana,M,W,H,19
9/24/2011,Marijuana,M,B,N,45
9/24/2011,Marijuana,F,W,H,23
9/27/2011,Marijuana,M,W,N,32
9/30/2011,Marijuana,M,W,N,21
9/30/2011,Marijuana,M,W,N,19
10/3/2011,Marijuana,F,B,N,23
10/3/2011,Marijuana,M,B,N,28
10/5/2011,Marijuana,M,B,N,34
10/7/2011,Marijuana,M,B,N,27
10/8/2011,Marijuana,M,U,U,30
10/9/2011,Marijuana,M,W,H,18
10/10/2011,Marijuana,M,W,H,19
,,,,,
Unit of Count:  Report reflects the count  of PropertyDrugs associated with Group 'A' Incidents.,,,,,
(NSS DRUG-01I),,,,,
,,,,,
Report Params: AgencyID = (* - All ORI's); Date Range  = (2011/1/1 - 2013/12/31),,,,,
,,,,,
Marijuana Arrests By Agency 2011-2013,April 22/2015,,,,
,Page,150,,,
,,,,,
Norwalk Police Department,,,,,
IncidentDate,Description,SexCode,RaceCode,EthnicityCode,Age
10/10/2011,Marijuana,M,W,H,17
10/13/2011,Marijuana,M,B,N,18
10/14/2011,Marijuana,M,W,N,19
10/15/2011,Marijuana,M,W,N,42
10/15/2011,Marijuana,M,B,N,27
10/16/2011,Marijuana,M,W,N,24
10/16/2011,Marijuana,F,W,N,24
10/16/2011,Marijuana,M,B,N,28
10/23/2011,Marijuana,M,B,N,28
10/23/2011,Marijuana,M,W,H,17
10/23/2011,Marijuana,F,B,N,27
10/24/2011,Marijuana,M,B,N,18
10/25/2011,Marijuana,M,W,H,19
10/26/2011,Marijuana,M,W,H,15
10/26/2011,Marijuana,M,W,H,22
10/26/2011,Marijuana,M,W,H,25
11/3/2011,Marijuana,F,W,U,22
11/3/2011,Marijuana,F,W,N,25
11/3/2011,Marijuana,M,B,N,26
11/3/2011,Marijuana,M,W,H,23
11/4/2011,Marijuana,M,W,N,21
11/4/2011,Marijuana,M,W,H,21
11/4/2011,Marijuana,M,B,U,22
11/7/2011,Marijuana,M,B,N,28
11/7/2011,Marijuana,M,B,N,33
11/10/2011,Marijuana,F,W,N,29
11/10/2011,Marijuana,M,W,H,19
11/11/2011,Marijuana,F,W,H,21
11/11/2011,Marijuana,M,B,H,23
11/18/2011,Marijuana,M,B,N,35
11/20/2011,Marijuana,M,B,N,40
11/25/2011,Marijuana,M,B,N,18
12/6/2011,Marijuana,M,W,N,16
12/9/2011,Marijuana,M,W,U,16
12/9/2011,Marijuana,M,W,N,25
12/10/2011,Marijuana,M,B,N,27
12/17/2011,Marijuana,M,W,,17
12/19/2011,Marijuana,M,B,N,16
12/20/2011,Marijuana,M,B,N,47
12/26/2011,Marijuana,M,W,H,40
12/28/2011,Marijuana,M,W,H,25
1/3/2012,Marijuana,M,B,N,18
1/3/2012,Marijuana,M,B,H,18
1/3/2012,Marijuana,M,W,H,19
1/3/2012,Marijuana,M,W,N,19
,,,,,
Unit of Count:  Report reflects the count  of PropertyDrugs associated with Group 'A' Incidents.,,,,,
(NSS DRUG-01I),,,,,
,,,,,
Report Params: AgencyID = (* - All ORI's); Date Range  = (2011/1/1 - 2013/12/31),,,,,
,,,,,
Marijuana Arrests By Agency 2011-2013,April 22/2015,,,,
,Page,151,,,
,,,,,
Norwalk Police Department,,,,,
IncidentDate,Description,SexCode,RaceCode,EthnicityCode,Age
1/5/2012,Marijuana,F,W,N,20
1/5/2012,Marijuana,M,W,H,21
1/5/2012,Marijuana,M,W,H,27
1/5/2012,Marijuana,M,W,N,27
1/7/2012,Marijuana,M,B,N,33
1/12/2012,Marijuana,M,B,H,19
1/12/2012,Marijuana,M,W,H,19
1/18/2012,Marijuana,M,W,H,18
1/18/2012,Marijuana,M,W,N,18
1/18/2012,Marijuana,F,W,H,48
1/20/2012,Marijuana,M,B,N,17
1/24/2012,Marijuana,M,B,N,27
1/24/2012,Marijuana,M,B,N,26
1/24/2012,Marijuana,M,B,N,26
1/30/2012,Marijuana,M,W,N,27
2/4/2012,Marijuana,M,B,N,16
2/10/2012,Marijuana,M,W,N,21
2/11/2012,Marijuana,M,W,N,17
2/12/2012,Marijuana,M,U,U,29
2/12/2012,Marijuana,F,B,N,20
2/16/2012,Marijuana,M,B,N,18
2/16/2012,Marijuana,M,B,N,41
2/17/2012,Marijuana,F,B,N,44
2/21/2012,Marijuana,F,B,N,20
2/21/2012,Marijuana,M,B,N,19
2/23/2012,Marijuana,M,B,N,29
2/24/2012,Marijuana,M,W,H,21
